ResID,Question,Verbatim,Codes,CodeLabels,Confidence,IsCoded,NeedsReview,Note
2024,Concept_Like_10,"đèn led chiếu sáng bên lồng giặt giúp làm nổi bật chức năng của sản phẩm độc đáo, dễ nhìn đồ bên trong máy giặt 
ko
ko
ko
ko",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2025,Concept_Like_1,"kích thước lồng sấy lớn sử dụng dễ dàng, dễ lấy đồ 
quần áo mềm mại bông xốp, tạo cảm giác thỏa mái khi mặc 
thiết kế thanh lịch giúp không gian căn nhà đẹp hơn 
ko
ko",01|02|11,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Khả năng giặt / Sấy,0.95,True,False,
2025,Concept_Like_2,"lắp trượt phù hợp với không gian hẹp tiết kiệm diện tích 
ko
ko
ko
ko",03,Tiết kiệm không gian / Diện tích,0.95,True,False,
2025,Concept_Like_3,"ko
ko
ko
ko
ko",99,Khác / Other,1.0,True,False,
2025,Concept_Like_4,"bảng điều khiển lớn dễ dàng sử dụng 
ko

ko
ko
ko",01|09,Dễ sử dụng / Thao tác|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2025,Concept_Like_5,"bảng điều khiển có thể gấp gọn giúp tiết kiệm diện tích 
ko
ko
ko
ko",02|03,Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích,0.95,True,False,
2025,Concept_Like_6,"điều khiển bằng giọng nói dễ sử dụng hơn không phải tìm kiếm chức năng trên bảng điều khiển, tiết kiệm thời gian 
ko
ko
ko
ko",01|05|06,Dễ sử dụng / Thao tác|Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,0.95,True,False,
2025,Concept_Like_7,"tự động loại bỏ sơ vải giúp quần áo sạch sẽ hơn 
ko
ko
ko
ko",05,Công nghệ thông minh / Tự động hóa,0.95,True,False,
2025,Concept_Like_8,"dễ dàng tháo mâm giặt giúp dễ  vệ sinh hơn,máy luôn sạch sẽ khi dùng giúp quần áo thơm hơn 
ko
ko
ko
ko",04,Dễ vệ sinh / Tự vệ sinh,0.95,True,False,
2025,Concept_Like_9,"thiết kế đèn trên bảng điều khiển giúp dễ nhìn xem máy giặt đang ở chế độ nào 
ko
ko
ko
ko",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2025,Concept_Like_10,"hiệu ứng vân đá tạo cảm giác sang trọng 
ko
ko
ko
ko",02,Thiết kế / Thẩm mỹ,0.95,True,False,
2026,Concept_Like_1,"dễ dàng sử dụng thiết kế thanh lịch, khí nóng kép, quần áo mềm mại dễ là.
không
không
không
không",01|02|11,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Khả năng giặt / Sấy,0.95,True,False,
2026,Concept_Like_2,"nắp máy phẳng với thiết kế cửa trượt. 
tiện lợi khi sử dụng, không cần mở hẳn nắp.
không
không
không",01|02|03,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích,0.95,True,False,
2026,Concept_Like_3,"không cần mở hoàn toàn nắp, tự phơi khô, không xẩy ra nấm mốc bên trong lồng. bảo vệ độ thoáng sạch rất cao.
không
không
không
không",03|04|08,Tiết kiệm không gian / Diện tích|Dễ vệ sinh / Tự vệ sinh|Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2026,Concept_Like_4,"điều khiển có màn hình cảm ứng, sử dụng dễ dàng, phong cách hiện đại thời thượng. 
không
không
không
không",01|02|09,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2026,Concept_Like_5,"có thể gập bảng điều khiển.
không
không
không
không",02|03|04,Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích|Dễ vệ sinh / Tự vệ sinh,0.95,True,False,
2026,Concept_Like_6,"điều khiển bằng giọng nói
không
không
không
không",05,Công nghệ thông minh / Tự động hóa,0.95,True,False,
2026,Concept_Like_7,"máy tự động xả sạch xơ vải, người dùng ko cần vệ sinh thủ công.
không
không
không
không",04|05|06,Dễ vệ sinh / Tự vệ sinh|Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,0.95,True,False,
2026,Concept_Like_8,"mâm giặt tháo lắp dễ dàng nên giúp tôi giảm chi phí vệ sinh máy. 
không
không
không
không",04|07,Dễ vệ sinh / Tự vệ sinh|Tiết kiệm chi phí,0.95,True,False,
2026,Concept_Like_9,"có chức năng đèn LED báo hiệu khi máy hoạt động trạng thái
không
không
không
không",09,Thông tin / Hiển thị rõ ràng,0.95,True,False,
2026,Concept_Like_10,"độc đáo đèn LED
không
không
không
không",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2027,Concept_Like_1,"cửa lồng sấy có kích thước lớn giúp lấy và bỏ đồ vào sấy thuận lợi hơn , thiết kế thanh lịch nhỏ gọn hài hòa không gian nội thất 
không 
không 
không 
không",01|02|03|11,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích|Khả năng giặt / Sấy,0.95,True,False,
2027,Concept_Like_2,"lắp cửạ trượt được thiết kế phù hợp không gian nhà ở giúp tích kiệm diện tích 
không 
không 
không 
không",02|03,Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích,0.95,True,False,
2027,Concept_Like_3,"chân chống  nắp máy giúp thông thoáng tự nhiên ngăn ngừa nấm mốc bên trong lồng giặt
không 
không 
không 
không",04|08,Dễ vệ sinh / Tự vệ sinh|Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2027,Concept_Like_4,"bảng điều khiển có màn hình cảm ứng hiển thị lớn giúp thao tác dễ dàng hơn
không 
không 
không 
không",01|09,Dễ sử dụng / Thao tác|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2027,Concept_Like_5,"bảng điều khiển có thể gấp gọn khiến cho việc lau dọn dễ dàng hơn 
không 
không 
không 
không",02|03|04,Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích|Dễ vệ sinh / Tự vệ sinh,0.95,True,False,
2027,Concept_Like_6,"tính năng điều khiển bằng giọng nói tiện lợi vì không cần thao tác trên bảng điều khiển nữa 
không 
không 
không 
không",01|05,Dễ sử dụng / Thao tác|Công nghệ thông minh / Tự động hóa,0.95,True,False,
2027,Concept_Like_7,"tự động loại bỏ xơ vải sau mỗi lần giặt giúp tiết kiệm thời gian 
không 
không 
không 
không",04|05|06,Dễ vệ sinh / Tự vệ sinh|Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,0.95,True,False,
2027,Concept_Like_8,"mâm giặt có thể tháo lăp dễ dàng giúp người dùng có thể vệ sinh sạch sẽ mà không tốn chi phí
không
không 
không 
không",04|07,Dễ vệ sinh / Tự vệ sinh|Tiết kiệm chi phí,0.95,True,False,
2027,Concept_Like_9,"sử dụng ánh sáng xung quanh bảng điều khiển để hiển thị trạng thái giặt nóng hoặc giặt thường, phân biệt máy giặt đang ở giai đoạn nào 
không 
không 
không 
không",09,Thông tin / Hiển thị rõ ràng,0.95,True,False,
2027,Concept_Like_10,"tính năng chiếu sáng giúp tăng cường và làm nổi bật chức năng của sản phẩm một cách dễ nhìn , dễ hiểu hơn 
không 
không 
không 
không",09,Thông tin / Hiển thị rõ ràng,0.95,True,False,
2028,Concept_Like_1,"Combo máy giặt sấy tiện lợi giúp tiết kiệm thời gian và không gian
lồng sấy kích thước lớn cho phép sấy nhiều quần áo trong 1 lần
không 
không
Không",01|03|06|11,Dễ sử dụng / Thao tác|Tiết kiệm không gian / Diện tích|Tiết kiệm thời gian|Khả năng giặt / Sấy,0.95,True,False,
2028,Concept_Like_2,"Nắp máy phẳng với cửa trượt giúp tiết kiệm diện tích cho không gian giặt giũ
Không
Không
Không
Không",02|03,Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích,0.95,True,False,
2028,Concept_Like_3,"máy giặt có chân chống nắp giúp không cần mở hẳn nắp vẫn phơi khô lồng giặt, giúp lồng giặt khô thoáng sạch sẽ
Không
Không
Không
Không",03|04|08,Tiết kiệm không gian / Diện tích|Dễ vệ sinh / Tự vệ sinh|Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2028,Concept_Like_4,"Bảng điều khiển có màn hình lớn giúp dễ dàng thao tác sử dụng, thiết kế hiện đại thời thượng
Không
Không
Không
Không",01|02|09,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2028,Concept_Like_5,"Bảng điều khiển có thể gấp gọn có thể chỉnh góc độ phù hợp với nhu cầu, khi không sử dụng thì gập phẳng giúp dễ dàng vệ sinh lau chùi
Không
Không
Không
Không",01|02|03|04,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích|Dễ vệ sinh / Tự vệ sinh,0.95,True,False,
2028,Concept_Like_6,"Điều khiển máy bằng giọng nói giúp điều khiển máy mà không cần thao tác trên bảng điều khiển, phù hợp với người lớn tuổi ngại thao tác nhiều
Không
Không
Không
Không",01|05|10,Dễ sử dụng / Thao tác|Công nghệ thông minh / Tự động hóa|Phù hợp nhiều đối tượng,0.95,True,False,
2028,Concept_Like_7,"máy giặt tự động loại bỏ xơ vải giúp tôi tiết kiệm thời gian và công sức vệ sinh thủ công
Không
Không
Không
Không",04|05|06,Dễ vệ sinh / Tự vệ sinh|Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,0.95,True,False,
2028,Concept_Like_8,"Người dùng có thể dễ dàng tháo lắp mâm giặt để vệ sinh, nhờ đó tiết kiệm thời gian và chi phí
Không
Không
Không
Không",04|06|07,Dễ vệ sinh / Tự vệ sinh|Tiết kiệm thời gian|Tiết kiệm chi phí,0.95,True,False,
2028,Concept_Like_9,"Đèn báo hoạt động của máy giặt giúp dễ dàng nhận biết trạng thái hoạt động của máy: đèn màu cam khi ở giai đoạn giặt nước nóng, đèn xanh lam khi nước chuyển sang chế độ giặt nước thường
Bề mặt mô phỏng vân đá đẹp, cùng tone với khu vực giặt giũ trông sang trọng
Không
Không
Không",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2028,Concept_Like_10,"Đèn led chiếu sáng bên lồng giặt giúp dễ dàng nhận biết chức năng hoạt động của máy: xoáy nước siêu mạnh khi hoạt động hiển thị đèn led màu xanh dương, còn khi đun nước nóng đèn led sẽ hiện màu cam
Bề mặt vật liệu mô phỏng vân đá đẹp, độc đáo
Không
Không
Không",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2029,Concept_Like_1,"combo máy giặt lồng đứng và máy sấy thông hơi có thiết kế thanh lịch, quần áo mềm mại và bông xốp nhờ công nghệ khi nóng kép
không
không
không
không",02|11,Thiết kế / Thẩm mỹ|Khả năng giặt / Sấy,0.95,True,False,
2029,Concept_Like_2,"nắp máy phẳng với thiết kế cửa trượt, không cần mở hẳn cửa gây tốn diện tích, lồng giặt vẫn có thể được phơi khoi tự nhiên, ngăn ngừa nấm mốc phát triển bên trong
không
không
không
không",03|08,Tiết kiệm không gian / Diện tích|Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2029,Concept_Like_3,"máy giặt có chân chống nắp giúp thông thoáng lồng giặt,ngăn ngừa nấm mốc phát triển bên trong lồng giặt
không
không
không
không",08,Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2029,Concept_Like_4,"bảng điều khiển có màn hình cảm ứng hiển thị lớn giúp dễ thao tác, thiết kế hiện đại, thời thượng
không
không
không
không",01|02|09,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2029,Concept_Like_5,"khi không sử dụng, bảng điều khiển có thể gập 180 độ, để phẳng với bề mặt máy giặt giúp vệ sinh lau chùi dễ dàng
không
không
không
không",04,Dễ vệ sinh / Tự vệ sinh,0.95,True,False,
2029,Concept_Like_6,"điều khiển bằng giọng nói, không cần thao tác nhiều trên bảng điều khiển giúp tiết kiệm thời gian 
không
không
không
không",01|05|06,Dễ sử dụng / Thao tác|Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,0.95,True,False,
2029,Concept_Like_7,"sau mỗi lần giặt,máy sẽ tự động xả sạch xơ vải lọc được, giúp lồng giặt luôn sạch sẽ và tiết kiệm thời gian làm sạch
không
không
không
không",04|05|06,Dễ vệ sinh / Tự vệ sinh|Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,0.95,True,False,
2029,Concept_Like_8,"với thiết kế mới là người dùng tự tháo lắp được mâm giặt, giúp tiết kiệm chi phí khi không phải gọi dịch vụ làm sạch
không
không
không
không",04|07,Dễ vệ sinh / Tự vệ sinh|Tiết kiệm chi phí,0.95,True,False,
2029,Concept_Like_9,"đèn báo xung quanh bảng điều khiển hiện thị trạng thái máy giặt: đèn phát sáng màu cam khi đang ở giai đoạn giặt nước nóng, đèn xanh lam khi ở chế độ giặt nước thường
không
không
không
không",09,Thông tin / Hiển thị rõ ràng,0.95,True,False,
2029,Concept_Like_10,"đèn led chiếu sáng bên trong lồng giặt nhìn hiện đại, tính năng chiếu sáng giúp tăng cường và làm nổi bật chức năng của sản phẩm: đèn led màu cam khi máy đun nước nóng
không
không
không
không",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2030,Concept_Like_1,"thiết kế thanh lịch tinh tế, máy sấy gọn giúp việc bỏ đồ vào sấy và lấy đồ ra một cách thuận tiện. tay nắm mở cửa dễ. máy giặt trang bị hai bộ phận làm nóng và hai cửa thoát khí giúp quần áo mềm mại và bông xốp nhờ công nghệ khí nóng kép
không
không
không
không",01|02|11,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Khả năng giặt / Sấy,0.95,True,False,
2030,Concept_Like_2,"thiết kế cửa trượt phù hợp với các không gian nhỏ hẹp tránh được các vật dụng lớn rơi vào
không
không
không
không",03,Tiết kiệm không gian / Diện tích,0.95,True,False,
2030,Concept_Like_3,"không cần mở nắp hoàn toàn vẫn có thể giúp lồng giặt thông thoáng phơi khô tự nhiên ngăn ngừa nấm mốc
không
không
không
không",08,Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2030,Concept_Like_4,"Bảng điều khiển có màn hình cảm ứng hiển thị lớn giúp thao tác dễ dàng các tính năng có thiết kế hiện đại
không
không
không
không",01|02|09,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2030,Concept_Like_5,"Bảng điều khiển có thể gấp gọn có thể điều chỉnh góc độ khi sử dụng giúp cho việc vệ sinh lau chùi dễ dàng không gian giặt giũ cũng gọn gàng hơn
không
không
không
không",01|03|04,Dễ sử dụng / Thao tác|Tiết kiệm không gian / Diện tích|Dễ vệ sinh / Tự vệ sinh,0.95,True,False,
2030,Concept_Like_6,"Điều khiển máy giặt bằng giọng nói tăng tính tiện dụng công nghệ thông minh giúp người dùng không còn lo ngại về việc sử dụng 
không
không
không
không",01|05,Dễ sử dụng / Thao tác|Công nghệ thông minh / Tự động hóa,0.95,True,False,
2030,Concept_Like_7,"máy sẽ tự động xả sạch xơ vải nên quần áo sẽ không bị dính bụi vải sau lần giặt mang lại cảm giác sạch sẽ. 
không
không
không
không",05|11,Công nghệ thông minh / Tự động hóa|Khả năng giặt / Sấy,0.95,True,False,
2030,Concept_Like_8,"dễ dàng tháo lắp mâm giặt để vệ sinh
người dùng tự vệ sinh sạch sẽ không tốn phí
không
không
không",04|07,Dễ vệ sinh / Tự vệ sinh|Tiết kiệm chi phí,0.95,True,False,
2030,Concept_Like_9,"thiết kế cao cấp hiện đại trông tự nhiên với hiệu ứng vân đá. Có đèn báo hoạt động của mây giúp nhận biết được trạng thái giặt nóng hay thường
không
không
không
không",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2030,Concept_Like_10,"Đèn led chiếu sáng bên lồng giặt giúp tăng cường và làm nổi bật chức năng của sản phẩm độc đáo dễ nhìn phân biệt được khi máy đun nước nóng 
không
không
không
không",09,Thông tin / Hiển thị rõ ràng,0.95,True,False,
2031,Concept_Like_1,"máy sấy sử dụng dễ dàng 
máy giặt dễ thao tác 
ko
ko
ko",01,Dễ sử dụng / Thao tác,0.95,True,False,
2031,Concept_Like_2,"không cần mở cửa trước tốn diện tích nhưng vẫn có thể được phơi khô tự nhiên
ko
ko
ko
ko",03|08,Tiết kiệm không gian / Diện tích|Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2031,Concept_Like_3,"được phơi khô tự nhiên ngăn ngừa nấm mốc
ko
ko
ko
ko",08,Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2031,Concept_Like_4,"thêm được tính năng hiện đại thú vị dễ dàng thao tác
ko
ko
ko
ko",05|01,Công nghệ thông minh / Tự động hóa|Dễ sử dụng / Thao tác,0.95,True,False,
2031,Concept_Like_5,"bảng điều khiển gấp gọn tăng tính tiện dụng dễ vệ sinh
ko
ko
ko
ko",02|03|01|04,Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích|Dễ sử dụng / Thao tác|Dễ vệ sinh / Tự vệ sinh,0.95,True,False,
2031,Concept_Like_6,"tiện dụng hơn 
công nghệ thông mình 
dễ dùng cho người lớn tuổi 
ko
ko",01|05|10,Dễ sử dụng / Thao tác|Công nghệ thông minh / Tự động hóa|Phù hợp nhiều đối tượng,0.95,True,False,
2031,Concept_Like_7,"sạch sẽ ko dính vẩn bụi mịn
không
không
không 
không",11,Khả năng giặt / Sấy,0.95,True,False,
2031,Concept_Like_8,"dễ dàng hơn cho việc vệ sinh 
không
không 
không
không",04,Dễ vệ sinh / Tự vệ sinh,0.95,True,False,
2031,Concept_Like_9,"chức năng để đèn led dễ biết nhiệt độ nóng lạnh cửa nước
ko
ko
ko
ko",09,Thông tin / Hiển thị rõ ràng,0.95,True,False,
2031,Concept_Like_10,"dễ nhìn dễ hiểu
ko
ko
ko
ko",09,Thông tin / Hiển thị rõ ràng,0.95,True,False,
2032,Concept_Like_1,"có lồng sấy  to giúp dễ dàng cho quần áo vào không tốn thời gian phơi thuận tiện khi sử dụng
thiết kế máy giặt và lồng sấy nhỏ gọn  thanh lịch, tinh tế tăng tính thẩm mỹ cho ngôi nhà
ko
ko
ko",11|01|06|02|03,Khả năng giặt / Sấy|Dễ sử dụng / Thao tác|Tiết kiệm thời gian|Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích,0.95,True,False,
2032,Concept_Like_2,"thiết kế nắp trượt giúp hạn chế các vật dụng lớn rơi vào lồng giặt khi mở cửa để đảm bảo máy giặt bên trong luôn sạch 
ko
ko
ko
ko",02|04,Thiết kế / Thẩm mỹ|Dễ vệ sinh / Tự vệ sinh,0.95,True,False,
2032,Concept_Like_3,"chân chống nắp máy giúp máy giặt khô thoáng hạn chế năm mốc để máy giặt luôn sạch sẽ
ko
ko
ko
ko",08,Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2032,Concept_Like_4,"bảng điều khiển có màn hình cảm ứng hiển thị lớn nhìn hiện đại rõ nét thông tin dễ sử dụng
ko
ko
ko
ko",09|02|01,Thông tin / Hiển thị rõ ràng|Thiết kế / Thẩm mỹ|Dễ sử dụng / Thao tác,0.95,True,False,
2032,Concept_Like_5,"bảng điều khiển có thể gấp gọn giúp phù hợp với nhu cầu của người sử dụng giúp dễ dàng lau dọn để máy luôn sạch và mới
ko
ko
ko
ko",02|03|01|04,Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích|Dễ sử dụng / Thao tác|Dễ vệ sinh / Tự vệ sinh,0.95,True,False,
2032,Concept_Like_6,"điều khiển bằng giọng nói giúp dễ dàng sử dụng, không cần lo lắng về việc bảng điều khiển phức tạp 
ko
ko
ko
ko",05|01,Công nghệ thông minh / Tự động hóa|Dễ sử dụng / Thao tác,0.95,True,False,
2032,Concept_Like_7,"tự động loại bỏ xơ vải giúp người dùng không cần loại bỏ thủ công xơ vải , tăng tuổi thọ cho máy để máy bền hơn, sạch hơn
ko
ko
ko
ko",05|06|01|04,Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian|Dễ sử dụng / Thao tác|Dễ vệ sinh / Tự vệ sinh,0.95,True,False,
2032,Concept_Like_8,"dễ dàng tháo lắp mâm giặt để vệ sinh giúp thuận tiện cho người sử dụng, không cần gọi thợ đến vệ sinh, giảm chi phí
ko
ko
ko
ko",04|01|07,Dễ vệ sinh / Tự vệ sinh|Dễ sử dụng / Thao tác|Tiết kiệm chi phí,0.95,True,False,
2032,Concept_Like_9,"thiết kế vân đá sang trọng, dễ phối hợp với nội thất trong nhà
đèn led ở bảng điều khiển dễ nhìn hơn cảm giác máy giặt cao cấp và hiện đại
ko
ko
ko",02|09,Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2032,Concept_Like_10,"đèn led chiếu sáng bên trong máy làm tăng tính thẩm mỹ cho máy giặt tạo cảm giác đây là loại máy giặt hiện đại, cao cấp 
ko
ko
ko
ko",02,Thiết kế / Thẩm mỹ,0.95,True,False,
2033,Concept_Like_1,"Combo máy giặt và sấy thông hơi giúp quần áo mềm mại và bông xốp nhờ công nghệ kép
Máy sấy thông hơi giúpThuân tiện hơn, không cần tốn thời gian để phơi và có thể giúp quần áo mềm mại hơn
Ko
ko
ko",11|01|06,Khả năng giặt / Sấy|Dễ sử dụng / Thao tác|Tiết kiệm thời gian,0.95,True,False,
2033,Concept_Like_2,"Thiết kế nắp máy phẳng và cửa trượt giúp tiết kiệm diện tích phù hợp với không gian nhà hẹp
Cửa trượt giúp không cần mở hẳn cửa nhưng lồng giặt vẫn được khô thoáng
ko
ko
ko",02|03|08,Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích|Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2033,Concept_Like_3,"Có phần chân chống nắp giúp thông thoáng lồng giặt, tránh nấm mốc, ẩm phát triển bên trong giúp lồng giặt khô thoáng
ko
ko
ko
ko",08,Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2033,Concept_Like_4,"Giúp thao tác sử dụng máy giặt dễ dàng hơn nhờ tính năng màn hình cảm ứng lớn
ko
ko
ko
ko",01|09,Dễ sử dụng / Thao tác|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2033,Concept_Like_5,"Bảng điều khiển gấp gọn 180 độ phù hợp khi không sử dụng để không tốn diện tích
Thiết kế máy giặt bảng điều khiển gấp gọn giúp dễ dàng vệ sinh lau chùi, không gian giặt trở nên gọn gàng hơn
ko
ko
ko",02|03|04,Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích|Dễ vệ sinh / Tự vệ sinh,0.95,True,False,
2033,Concept_Like_6,"Điều khiển máy giặt bằng giọng nói giúp quá trình giặt trở nên dễ dàng hơn mà không cần phải sử dụng bảng điều khiển
Điều khiển bằng giọng nói giúp tiện kiệm thời gian, có thể cùng lúc làm công việc khác
ko
ko
ko",01|05|06,Dễ sử dụng / Thao tác|Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,0.95,True,False,
2033,Concept_Like_7,"Máy giặt có tính năng tự động loại bỏ xơ vải giúp người dùng không cần phải mất thời gian để vệ sinh thủ công máy giặt, giúp tiết kiệm thời gian
ko
ko
ko
ko",04|05|06,Dễ vệ sinh / Tự vệ sinh|Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,0.95,True,False,
2033,Concept_Like_8,"Máy giặt với thiết kế mâm giặt dễ dàng tháo lắp giúp quá trình vệ sinh lồng máy trở nên tiện lợi hơn, tiết kiệm được chi phí mà không cần phải thuê người vệ sinh máy
ko
ko
ko
ko",04|07,Dễ vệ sinh / Tự vệ sinh|Tiết kiệm chi phí,0.95,True,False,
2033,Concept_Like_9,"Thiết kế bề mặt mô phỏng vân đá giúp sản phẩm trông sang trọng
ko
ko
ko
ko",02,Thiết kế / Thẩm mỹ,0.95,True,False,
2033,Concept_Like_10,"Thiết kế vân đá giúp máy giặt trông sang trọng hơn
Chức năng đèn led chiếu sáng bên trong lồng giặt giúp mình dễ dàng nhìn thấy máy giặt đang ở chế độ giặt nóng hay lạnh 1 cách dễ dàng, tiện lợi thuận tiện sử dụng
ko
ko
ko",01|02|09,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2034,Concept_Like_1,"Có hai bộ phận làm nóng và hai cửa thoát khí giúp quần áo mềm mại và bông xốp. tạo cảm giác thoải mái khi mặc 
Cửa lồng sấy kích thước lớn phù hợp cho gia đình đông thành viên.
ko
ko
ko",10|11,Phù hợp nhiều đối tượng|Khả năng giặt / Sấy,0.95,True,False,
2034,Concept_Like_2,"thiết kế trượt giúp máy giặt được phơi khô tự nhiên, giúp máy không có nấm mốc, máy giặt không bị mùi hôi.
tránh các vật dụng lớn rơi vào lồng giặt khi mở nhằm bảo vệ , tránh làm bẩn lồng giặt
ko
ko
ko",02|03|08,Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích|Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2034,Concept_Like_3,"Giúp máy giặt được phơi khô tự nhiên, ngăn ngừa nấm mốc phát triển bên trong giúp máy khô thoáng, không có mùi hôi. 
ko
ko
ko
ko",08,Thông thoáng / Ngăn ngừa ẩm mốc,0.95,True,False,
2034,Concept_Like_4,"thao tác sử dụng máy giặt dễ dàng, phù hợp cho cả người lớn tuổi sử dụng.
ko
ko
ko
ko",01|10,Dễ sử dụng / Thao tác|Phù hợp nhiều đối tượng,0.95,True,False,
2034,Concept_Like_5,"Bảng điều khiển có thể gấp gọn nhìn hiện đại, sang trọng, không gian phòng giặt nhìn gọn gàng ,khoa học hơn.
ko
ko
ko
ko",02|03,Thiết kế / Thẩm mỹ|Tiết kiệm không gian / Diện tích,0.95,True,False,
2034,Concept_Like_6,"điều khiển bằng giọng nói tạo cảm giácmáy rất hiện đại, tiện dụng, phù hợp với những người bận rộn hoặc mắt kém.
ko
ko
ko
ko",01|02|05|10,Dễ sử dụng / Thao tác|Thiết kế / Thẩm mỹ|Công nghệ thông minh / Tự động hóa|Phù hợp nhiều đối tượng,0.95,True,False,
2034,Concept_Like_7,"máy tự động xả sạch xơ vải lọc được, giúp cho máy sạch hơn sau mỗi lần giặt, người dùng tiết kiệm thời gian vệ sinh máy.
ko
ko
ko
ko",04|05|06,Dễ vệ sinh / Tự vệ sinh|Công nghệ thông minh / Tự động hóa|Tiết kiệm thời gian,0.95,True,False,
2034,Concept_Like_8,"Người dùng có thể tự tháo lắp mâm giặt giúp việc vệ sinh máy được thường xuyên, tiết kiệm tiền.
ko
ko
ko
ko",04|07,Dễ vệ sinh / Tự vệ sinh|Tiết kiệm chi phí,0.95,True,False,
2034,Concept_Like_9,"ánh sáng màu cam khi đang ở giai đoạn giặt nước nóng, đèn xanh lam ở giai đoạn giặt nước thường giúp người dùng nhận biết dễ dàng máy đang giặt chế độ nước nóng hay lạnh, giúp dễ dàng căn thời gian giặt để lên phơi quần áo.
ko
ko
ko
ko",01|09,Dễ sử dụng / Thao tác|Thông tin / Hiển thị rõ ràng,0.95,True,False,
2034,Concept_Like_10,"Xoáy nước siêu mạnh kèm theo đèn led xanh dương tạo cảm giác quần áo được giặt sạch hơn.
ko
ko
ko
ko",09|11,Thông tin / Hiển thị rõ ràng|Khả năng giặt / Sấy,0.95,True,False,
